time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-05-11T07:40:57.510Z,36.3005,-89.533,9.33,2.1,md,28,34,0.03617,0.05,nm,nm610379,2016-04-07T17:48:23.580Z,"5km NW of Ridgely, Tennessee",earthquake,0.3,0.6,0.326,15,reviewed,nm,nm
2014-05-15T15:44:58.340Z,36.558,-90.02,5.63,3.1,md,38,67,0.06237,0.12,nm,nm610382,2016-04-07T17:48:43.090Z,"4km W of Malden, Missouri",earthquake,0.2,1.2,0.3,20,reviewed,nm,nm
2014-05-25T04:00:03.220Z,35.962,-91.3195,16.62,2.2,md,9,97,0.1721,0.13,nm,nm610395,2016-04-07T17:50:05.790Z,"20km E of Cave City, Arkansas",earthquake,1.7,1.5,0.195,4,reviewed,nm,nm
2014-05-29T04:07:56.950Z,36.2941667,-89.463,5.27,2.2,md,23,40,0.003604,0.05,nm,nm610399,2016-04-07T17:50:31.130Z,"4km NNE of Ridgely, Tennessee",earthquake,0.3,0.5,0.347,11,reviewed,nm,nm
2014-06-17T09:26:19.520Z,36.0785,-91.3266667,5.05,2.1,md,9,170,0.1401,0.3,nm,nm610415,2016-04-07T17:52:14.000Z,"25km NE of Cave City, Arkansas",earthquake,2.1,9.9,0.127,2,reviewed,nm,nm
2014-06-21T22:39:33.920Z,36.0513333,-89.8241667,9.1,2.5,md,21,50,0.06875,0.07,nm,nm610425,2016-04-07T17:53:23.980Z,"3km S of Steele, Missouri",earthquake,0.3,1,0.228,8,reviewed,nm,nm
2014-06-24T04:32:18.580Z,36.1103333,-89.7456667,6.27,2,md,18,70,0.03665,0.08,nm,nm610427,2016-04-07T17:53:36.790Z,"8km ENE of Steele, Missouri",earthquake,0.5,1,0.143,8,reviewed,nm,nm
2014-06-25T09:47:55.160Z,36.1068333,-89.4068333,9.52,2.9,md,35,78,0.02943,0.06,nm,nm610428,2016-04-07T17:53:43.310Z,"8km NNW of Dyersburg, Tennessee",earthquake,0.3,0.7,0.261,10,reviewed,nm,nm
2014-06-26T04:04:21.750Z,36.0693333,-89.8108333,9.15,2,md,19,74,0.06014,0.07,nm,nm610429,2016-04-07T17:53:50.130Z,"2km SE of Steele, Missouri",earthquake,0.4,1,0.163,5,reviewed,nm,nm
2014-07-03T03:12:14.470Z,36.164,-92.6826667,7.83,2.7,md,15,207,0.2364,0.27,nm,nm610435,2016-04-07T17:54:28.490Z,"5km SSW of Yellville, Arkansas",earthquake,0.8,1.5,0.119,8,reviewed,nm,nm
2014-07-04T13:41:47.060Z,36.5558333,-90.0165,7.1,2.8,md,35,65,0.06567,0.12,nm,nm610437,2016-04-07T17:54:41.330Z,"4km W of Malden, Missouri",earthquake,0.3,0.9,0.12,18,reviewed,nm,nm
2014-07-24T02:53:14.370Z,36.0863333,-91.3403333,4.25,2.3,md,16,84,0.1518,0.12,nm,nm610456,2016-04-07T17:56:43.140Z,"24km NE of Cave City, Arkansas",earthquake,1.2,2,0.223,4,reviewed,nm,nm
2014-08-04T04:21:59.860Z,36.5718333,-89.6211667,6.38,2.1,md,25,52,0.04605,0.06,nm,nm610474,2016-04-07T17:58:37.370Z,"2km SSW of Lilbourn, Missouri",earthquake,0.3,0.8,0.416,13,reviewed,nm,nm
2014-08-04T16:50:22.450Z,36.2396667,-89.4323333,6.85,2,md,18,57,0.0135,0.04,nm,nm610478,2016-04-07T17:59:03.170Z,"5km ESE of Ridgely, Tennessee",earthquake,0.3,0.7,0.584,12,reviewed,nm,nm
2014-08-26T14:06:05.150Z,36.4818333,-89.548,8.2,2.3,md,20,56,0.05726,0.05,nm,nm610493,2016-04-07T18:00:38.510Z,"11km S of New Madrid, Missouri",earthquake,0.4,1.2,0.157,9,reviewed,nm,nm
2014-09-01T04:19:13.670Z,36.3911667,-89.5206667,6.8,2.9,mlg,48,51,0.0468,0.07,nm,nm610502,2016-09-07T13:26:58.393Z,"4km WNW of Tiptonville, Tennessee",earthquake,0.2,0.6,0.419,18,reviewed,nm,nm
2014-09-02T14:03:22.690Z,36.1635,-89.6623333,8.13,2,md,19,47,0.05399,0.04,nm,nm610503,2016-04-07T18:01:43.340Z,"3km S of Caruthersville, Missouri",earthquake,0.3,0.8,0.286,9,reviewed,nm,nm
2014-09-03T16:51:29.160Z,36.0486667,-89.8255,9.12,2.4,md,26,50,0.06756,0.09,nm,nm610506,2016-04-07T18:02:02.460Z,"3km S of Steele, Missouri",earthquake,0.3,0.7,0.258,10,reviewed,nm,nm
2014-09-05T13:03:45.900Z,36.1155,-89.7405,7.36,2.3,md,31,44,0.03149,0.07,nm,nm610507,2016-04-07T18:02:09.100Z,"8km ENE of Steele, Missouri",earthquake,0.3,0.7,0.284,6,reviewed,nm,nm
2014-09-11T20:37:54.740Z,36.3086667,-89.5276667,10.4,2.1,md,27,51,0.03499,0.06,nm,nm610513,2016-04-07T18:02:48.090Z,"6km NW of Ridgely, Tennessee",earthquake,0.3,0.7,0.432,13,reviewed,nm,nm
2014-09-15T04:42:33.560Z,36.5446667,-89.6591667,10,2.3,md,39,48,0.01664,0.07,nm,nm610520,2016-04-07T18:03:33.530Z,"6km SW of Lilbourn, Missouri",earthquake,0.2,0.5,0.376,19,reviewed,nm,nm
2014-09-15T21:01:20.720Z,36.3053333,-89.5358333,9.69,2.2,md,29,35,0.03129,0.05,nm,nm610522,2016-04-07T18:03:47.010Z,"6km NW of Ridgely, Tennessee",earthquake,0.3,0.6,0.242,16,reviewed,nm,nm
2014-09-26T17:14:28.450Z,36.0246667,-91.6948333,12.16,2.3,md,12,106,0.3732,0.09,nm,nm610531,2016-04-07T18:04:46.030Z,"16km NW of Cave City, Arkansas",earthquake,1.2,1.6,0.034,6,reviewed,nm,nm
2014-10-01T00:33:29.260Z,37.3919,-95.3825,9.22,3,mb_lg,,37,1.019,0.69,us,usb000shje,2016-09-07T13:18:31.466Z,"12km WNW of Parsons, Kansas",earthquake,3.1,6.3,0.059,80,reviewed,us,us
2014-10-01T07:07:36.420Z,37.3701667,-92.4895,1.8,2.4,md,16,73,0.2786,0.16,nm,nm610539,2016-04-07T18:05:37.490Z,"13km N of Hartville, Missouri",earthquake,0.6,2.5,0.139,5,reviewed,nm,nm
2014-10-05T22:52:04.050Z,36.745,-89.4841667,12.92,2,md,24,63,0.03055,0.07,nm,nm610544,2016-04-07T18:06:09.690Z,"9km WSW of East Prairie, Missouri",earthquake,0.5,0.9,0.116,9,reviewed,nm,nm
2014-10-07T15:58:00.080Z,36.0076667,-89.2683333,6.23,2.1,md,26,132,0.0378,0.12,nm,nm610548,2016-04-07T18:06:35.790Z,"10km ESE of Dyersburg, Tennessee",earthquake,0.8,0.9,0.398,11,reviewed,nm,nm
2014-10-08T13:09:33.770Z,35.9951667,-91.6015,10.61,2.5,md,16,75,0.3703,0.12,nm,nm610549,2016-04-07T18:06:42.430Z,"7km NW of Cave City, Arkansas",earthquake,0.6,1.3,0.12,7,reviewed,nm,nm
2014-10-13T20:54:15.380Z,36.2733333,-89.456,6.34,2,md,20,45,0.02492,0.05,nm,nm610552,2016-04-07T18:07:01.940Z,"3km ENE of Ridgely, Tennessee",earthquake,0.3,0.7,0.344,9,reviewed,nm,nm
2014-10-18T03:38:02.940Z,36.4956667,-92.8813333,2.17,2.2,md,12,87,0.1409,0.28,nm,nm610556,2016-04-07T18:07:27.750Z,"25km SE of Kissee Mills, Missouri",earthquake,1,2.4,0.135,4,reviewed,nm,nm
2014-10-25T03:29:37.700Z,36.6131667,-89.5623333,13.47,2.4,md,35,40,0.02646,0.07,nm,nm610563,2016-04-07T18:08:12.270Z,"4km NW of New Madrid, Missouri",earthquake,0.3,0.6,0.142,15,reviewed,nm,nm
2014-11-05T23:39:58.150Z,36.4566667,-89.5586667,9,2,md,40,41,0.05629,0.08,nm,nm610569,2016-04-07T18:08:50.990Z,"11km NW of Tiptonville, Tennessee",earthquake,0.3,0.7,0.438,24,reviewed,nm,nm
2014-11-12T23:44:11.330Z,36.0573333,-89.8225,8.31,2,md,10,74,0.06411,0.03,nm,nm610574,2016-04-07T18:09:24.150Z,"3km SSE of Steele, Missouri",earthquake,0.5,1.4,0.218,6,reviewed,nm,nm
2014-11-13T03:33:58.150Z,38.0765,-94.7581,4.65,2.8,mb_lg,,41,1.199,0.66,us,usc000swvc,2015-02-12T01:42:38.040Z,"8km SSE of Mound City, Kansas",earthquake,2.5,6.8,0.066,70,reviewed,us,us
2014-11-19T23:15:27.000Z,35.9941667,-91.579,5.72,2.4,md,8,148,0.3527,0.09,nm,nm610586,2016-04-07T18:10:41.760Z,"6km NNW of Cave City, Arkansas",earthquake,1.9,6.2,0.065,4,reviewed,nm,nm
2014-11-24T14:39:51.880Z,36.5153333,-89.4643333,4.8,2.2,md,24,84,0.06687,0.05,nm,nm610591,2016-04-07T18:11:13.640Z,"9km SE of New Madrid, Missouri",earthquake,0.5,0.3,0.282,12,reviewed,nm,nm
2014-12-08T21:20:47.170Z,36.635,-89.5566667,13.17,2.5,md,32,69,0.04706,0.1,nm,nm610599,2016-04-07T18:12:05.150Z,"5km NNW of New Madrid, Missouri",earthquake,0.3,0.8,0.097,16,reviewed,nm,nm
2014-12-11T08:24:28.000Z,36.1046667,-89.7511667,6.15,2,md,24,59,0.04265,0.07,nm,nm610601,2016-04-07T18:12:18.560Z,"7km ENE of Steele, Missouri",earthquake,0.3,0.9,0.258,14,reviewed,nm,nm
2014-12-11T09:21:57.390Z,36.0206667,-89.8666667,6.06,2.4,md,32,59,0.05311,0.13,nm,nm610602,2016-04-07T18:12:25.200Z,"7km SSW of Steele, Missouri",earthquake,0.3,1.1,0.329,14,reviewed,nm,nm
2014-12-15T17:56:42.610Z,36.5433333,-89.6343333,10.14,2.5,md,37,59,0.07027,0.07,nm,nm610605,2016-04-07T18:12:44.990Z,"5km SSW of Lilbourn, Missouri",earthquake,0.3,0.7,0.309,17,reviewed,nm,nm
2014-12-22T16:31:43.530Z,36.2978333,-89.534,10,2.1,md,20,51,0.03746,0.05,nm,nm60082956,2016-04-07T18:13:17.510Z,"5km NW of Ridgely, Tennessee",earthquake,0.6,1.1,0.164,8,reviewed,nm,nm
2014-12-28T05:27:30.810Z,36.0983333,-89.769,9.38,2.3,md,22,57,0.0584,0.08,nm,nm60083426,2016-04-07T18:13:55.790Z,"5km ENE of Steele, Missouri",earthquake,0.3,0.6,0.183,8,reviewed,nm,nm
2015-01-01T03:12:33.380Z,36.4933333,-89.5928333,10.41,2.44,md,39,39,0.05171,0.1,nm,nm60083661,2016-01-11T15:25:16.230Z,"10km S of Lilbourn, Missouri",earthquake,0.15,0.34,0.113,14,reviewed,nm,nm
2015-01-05T06:56:17.000Z,36.2013,-89.4537,7.6,2.2,,13,82.7999933760005,0.05389892,0.07,nm,nm60083956,2015-01-29T20:23:11.800Z,"7km SSE of Ridgely, Tennessee",earthquake,0.2,0.5,0.2,8,reviewed,nm,nm
2015-01-15T16:46:58.400Z,36.2557,-95.7916,0.98,2.4,mb_lg,,122,,0.78,us,usc000tg6t,2015-04-20T15:34:45.040Z,"5km ESE of Owasso, Oklahoma",earthquake,1.9,7.9,0.128,16,reviewed,tul,us
2015-01-19T14:07:12.200Z,36.2943,-89.5195,4.5,2,md,,53.9999956800003,0.09881468,0.16,nm,nm60085781,2015-01-29T20:23:27.820Z,"4km NW of Ridgely, Tennessee",earthquake,0.8,0.6,0.2,0,reviewed,nm,nm
2015-01-20T12:24:30.100Z,37.0872,-89.2023,6.5,2.2,md,,79.1999936640005,0.2694946,0.22,nm,nm60086076,2015-01-29T20:23:30.340Z,"3km W of Mound City, Illinois",earthquake,0.5,2.2,0.1,0,reviewed,nm,nm
2015-01-20T12:27:34.500Z,37.0802,-89.199,7,2.6,md,,100.799991936001,0.2605114,0.2,nm,nm60086071,2015-04-20T16:05:37.040Z,"3km W of Mound City, Illinois",earthquake,0.5,5.9,0.1,0,reviewed,nm,nm
2015-01-20T14:27:22.400Z,37.076,-89.2062,11.4,2.1,md,,100.799991936001,0.2515283,0.17,nm,nm60002803,2015-01-29T20:23:33.180Z,"4km WSW of Mound City, Illinois",earthquake,0.4,2.9,0.1,0,reviewed,nm,nm
2015-01-21T22:01:33.600Z,36.0545,-89.8313,9.4,2.3,md,,68.3999945280004,0.06288207,0.05,nm,nm60086416,2015-01-29T20:23:36.840Z,"3km S of Steele, Missouri",earthquake,0.4,0.6,0.1,0,reviewed,nm,nm
2015-01-22T15:15:25.750Z,37.0766667,-89.2033333,10.96,2.2,md,15,143,0.2578,0.2,nm,nm60003203,2016-01-11T15:29:24.470Z,"3km WSW of Mound City, Illinois",earthquake,0.65,2.24,0.138,5,reviewed,nm,nm
2015-01-23T06:08:59.300Z,36.0763,-91.3337,0.7,2.5,md,,115.199990784001,0.1437304,0.16,nm,nm60003308,2015-04-24T16:55:12.040Z,"24km NE of Cave City, Arkansas",earthquake,0.5,2.3,0.1,0,reviewed,nm,nm
2015-01-24T06:31:11.700Z,36.0723,-91.3242,2.2,2.3,md,,111.599991072001,0.1347473,0.15,nm,nm60003403,2015-01-29T20:23:45.220Z,"24km NE of Cave City, Arkansas",earthquake,0.7,15,0,0,reviewed,nm,nm
2015-01-27T04:46:11.800Z,38.0515,-89.014,8.8,2.3,md,,57.5999953920004,0.3683093,0.36,nm,nm60003508,2015-01-29T20:23:52.590Z,"5km SE of Sesser, Illinois",earthquake,0.7,1.5,0,0,reviewed,nm,nm
2015-01-31T05:30:22.840Z,36.283,-89.425,2.22,2.13,md,27,54,0.03365,0.14,nm,nm60089226,2015-01-31T19:08:16.500Z,"6km ENE of Ridgely, Tennessee",earthquake,0.34,1.77,0.074,10,reviewed,nm,nm
2015-01-31T14:36:59.830Z,36.2335,-89.4425,8.03,2.09,md,20,72,0.01817,0.04,nm,nm60003713,2015-01-31T22:39:30.860Z,"5km SE of Ridgely, Tennessee",earthquake,0.42,0.41,0.122,9,reviewed,nm,nm
2015-02-03T04:46:35.200Z,36.0521667,-89.8268333,9.74,2.03,md,23,72,0.06706,0.03,nm,nm60089931,2015-02-03T13:59:49.079Z,"3km S of Steele, Missouri",earthquake,0.31,0.84,0.245,7,reviewed,nm,nm
2015-02-04T09:30:04.260Z,35.9393333,-90.7121667,0.66,2.26,md,35,64,0.1018,0.33,nm,nm60090451,2016-02-09T13:52:22.750Z,"8km ENE of Bono, Arkansas",earthquake,0.42,1.46,0.092,4,reviewed,nm,nm
2015-02-04T10:19:14.530Z,35.9261667,-90.7055,1.84,2.53,md,38,63,0.08759,0.17,nm,nm60090456,2016-02-09T13:52:29.760Z,"8km ENE of Bono, Arkansas",earthquake,0.28,0.9,0.269,8,reviewed,nm,nm
2015-02-09T19:35:47.830Z,36.8718333,-89.437,7.04,2.7,md,44,65,0.06332,0.19,nm,nm60068622,2015-05-04T22:47:51.040Z,"9km SW of Charleston, Missouri",earthquake,0.26,0.84,0.199,23,reviewed,nm,nm
2015-02-10T08:19:57.150Z,36.2793333,-89.4435,4.75,2.19,md,22,46,0.02392,0.16,nm,nm60068687,2015-02-10T16:22:26.551Z,"4km ENE of Ridgely, Tennessee",earthquake,0.23,0.23,0.122,11,reviewed,nm,nm
2015-02-10T08:23:49.860Z,36.2805,-89.4436667,5.34,2.02,md,26,46,0.02295,0.07,nm,nm60068692,2015-02-10T16:26:28.602Z,"4km ENE of Ridgely, Tennessee",earthquake,0.16,0.35,0.092,10,reviewed,nm,nm
2015-02-10T09:10:26.810Z,36.2815,-89.446,5.42,2.3,md,19,46,0.02097,0.07,nm,nm60068697,2015-02-10T17:13:08.900Z,"4km ENE of Ridgely, Tennessee",earthquake,0.18,0.39,0.037,10,reviewed,nm,nm
2015-02-28T23:08:44.450Z,36.536,-89.6391667,13.44,3.12,md,51,33,0.02476,0.08,nm,nm60070727,2016-02-09T13:52:43.480Z,"6km SSW of Lilbourn, Missouri",earthquake,0.14,0.25,0.189,50,reviewed,nm,nm
2015-04-02T03:51:43.350Z,36.051,-89.8251667,10.91,3.6,mw,70,50,0.06869,0.16,nm,nm60096021,2016-09-07T13:19:15.224Z,"3km S of Steele, Missouri",earthquake,0.19,0.41,,0,reviewed,nm,nm
2015-04-04T17:20:26.190Z,38.3607,-93.743,2.37,2.6,mb_lg,,41,0.746,0.86,us,us10001tz8,2015-06-16T01:00:27.040Z,"3km ESE of Clinton, Missouri",earthquake,2.5,6.9,0.09,33,reviewed,us,us
2015-04-08T04:50:33.720Z,36.3971667,-92.6913333,0.08,2.19,md,12,106,0.1371,0.18,nm,nm60006808,2015-04-08T18:05:16.529Z,"9km W of Bull Shoals, Arkansas",earthquake,2.82,6.57,0.062,4,reviewed,nm,nm
2015-04-12T05:43:29.430Z,36.634,-89.6065,9.54,2.9,mlg,55,36,0.03874,0.16,nm,nm60097716,2015-06-22T23:18:57.040Z,"4km N of Lilbourn, Missouri",earthquake,0.16,0.33,,30,reviewed,nm,nm
2015-04-14T12:39:10.340Z,35.9515,-89.918,10.02,2.04,md,21,74,0.08224,0.11,nm,nm60007108,2015-04-14T13:25:19.979Z,"2km N of Blytheville, Arkansas",earthquake,0.35,0.73,0.078,8,reviewed,nm,nm
2015-04-17T05:40:23.140Z,36.504,-89.5173333,5.55,2.4,md,49,40,0.04019,0.12,nm,nm60098061,2015-04-18T01:03:46.427Z,"9km S of New Madrid, Missouri",earthquake,0.17,0.53,0.204,22,reviewed,nm,nm
2015-04-30T04:10:51.720Z,36.485,-89.5413333,8.78,2.09,md,30,81,0.0539,0.07,nm,nm60099346,2015-04-30T13:00:37.444Z,"11km S of New Madrid, Missouri",earthquake,0.16,0.37,0.135,14,reviewed,nm,nm
2015-05-01T23:41:31.250Z,36.218,-89.4131667,6.93,2.88,md,42,55,0.01351,0.13,nm,nm60099616,2015-07-09T22:00:05.040Z,"8km SE of Ridgely, Tennessee",earthquake,0.16,0.34,0.205,37,reviewed,nm,nm
2015-05-08T05:01:09.750Z,36.2408333,-91.0525,10.8,2.25,md,19,154,0.6132,0.23,nm,nm60100426,2015-05-08T12:30:02.907Z,"7km WSW of Pocahontas, Arkansas",earthquake,0.58,2.4,0.132,5,reviewed,nm,nm
2015-05-12T11:45:21.830Z,36.4316667,-92.8131667,0.02,2.33,md,12,82,0.08195,0.09,nm,nm60007508,2015-05-13T00:57:25.361Z,"21km WNW of Bull Shoals, Arkansas",earthquake,0.53,2.05,0.128,4,reviewed,nm,nm
2015-05-13T13:07:31.070Z,36.4186667,-92.8255,0.02,2.52,md,15,82,0.06622,0.41,nm,nm60101171,2015-07-17T07:06:15.040Z,"22km W of Bull Shoals, Arkansas",earthquake,0.97,3.88,0.025,4,reviewed,nm,nm
2015-05-15T03:35:31.190Z,36.2536667,-91.485,2.83,2.3,md,9,92,0.3246,0.1,nm,nm60007808,2015-05-15T12:58:04.151Z,"4km SE of Highland, Arkansas",earthquake,0.32,11.13,0.093,4,reviewed,nm,nm
2015-05-19T18:18:45.320Z,36.0858333,-91.3391667,2.48,2.02,md,7,174,0.1508,0.22,nm,nm60008108,2015-05-21T13:52:14.572Z,"24km NE of Cave City, Arkansas",earthquake,0.84,19.26,0.154,3,reviewed,nm,nm
2015-05-26T15:45:15.780Z,36.4238333,-92.8381667,4.64,2.18,md,9,100,0.06852,0.08,nm,nm60008513,2015-05-26T23:47:56.878Z,"23km W of Bull Shoals, Arkansas",earthquake,1.05,2.2,0.207,4,reviewed,nm,nm
2015-06-08T20:01:45.790Z,37.1623333,-89.3553333,19.96,2.44,md,17,74,0.277,0.09,nm,nm60009018,2015-06-09T04:04:12.050Z,"16km ESE of Scott City, Missouri",earthquake,0.21,0.3,0.126,8,reviewed,nm,nm
2015-06-11T12:51:08.870Z,36.5495,-89.557,5.14,2.46,md,27,48,0.01599,0.14,nm,nm60104681,2015-08-20T00:43:53.040Z,"4km SSW of New Madrid, Missouri",earthquake,0.2,0.41,0.12,19,reviewed,nm,nm
2015-06-14T07:22:53.990Z,36.2006667,-89.4275,7.51,2.79,md,32,56,0.03003,0.07,nm,nm60079742,2016-01-11T15:35:25.110Z,"8km SE of Ridgely, Tennessee",earthquake,0.17,0.36,0.087,14,reviewed,nm,nm
2015-06-14T13:11:54.810Z,36.2695,-89.4531667,7.92,2.68,md,51,41,0.02917,0.14,nm,nm60079752,2016-01-11T15:36:34.750Z,"3km ENE of Ridgely, Tennessee",earthquake,0.18,0.34,0.082,31,reviewed,nm,nm
2015-06-21T10:59:40.040Z,36.4878333,-89.5626667,9.2,2.37,md,42,28,0.05371,0.12,nm,nm60080557,2015-06-21T19:02:16.862Z,"11km SSW of New Madrid, Missouri",earthquake,0.21,0.34,0.051,14,reviewed,nm,nm
2015-06-24T09:02:37.960Z,35.9146667,-91.0193333,10.25,2.04,md,5,270,0.1896,0.08,nm,nm60009708,2015-06-24T17:05:14.436Z,"15km SSW of Hoxie, Arkansas",earthquake,1.27,1.14,0.019,3,reviewed,nm,nm
2015-07-05T11:03:08.510Z,36.1351667,-89.7201667,5.32,2.49,md,38,56,0.0211,0.07,nm,nm60082242,2015-09-30T00:20:57.040Z,"8km SW of Caruthersville, Missouri",earthquake,0.14,0.45,0.057,17,reviewed,nm,nm
2015-07-06T00:08:40.470Z,36.5471667,-89.5656667,9.81,2.09,md,25,41,0.02073,0.05,nm,nm60082257,2015-07-07T12:53:35.455Z,"5km SW of New Madrid, Missouri",earthquake,0.55,0.9,0.113,9,reviewed,nm,nm
2015-07-10T19:21:22.380Z,36.4883333,-89.5643333,9.15,2.15,md,23,85,0.05367,0.07,nm,nm60108536,2015-07-11T03:24:20.920Z,"11km SSW of New Madrid, Missouri",earthquake,0.65,0.78,0.075,14,reviewed,nm,nm
2015-07-15T03:57:01.840Z,37.1238333,-89.342,9.5,2.48,md,28,91,0.2128,0.23,nm,nm60109076,2015-10-09T20:19:18.040Z,"16km WNW of Mound City, Illinois",earthquake,0.48,2.89,0.051,10,reviewed,nm,nm
2015-07-15T12:21:13.280Z,36.5375,-89.6201667,6.97,2.5,md,36,37,0.04004,0.13,nm,nm60109091,2015-10-09T20:19:19.040Z,"6km S of Lilbourn, Missouri",earthquake,0.21,0.47,0.065,11,reviewed,nm,nm
2015-07-17T01:54:46.960Z,36.8075,-91.9293333,3.64,2.4,md,12,81,0.4398,0.14,nm,nm60010508,2015-07-17T12:21:59.881Z,"11km NW of West Plains, Missouri",earthquake,0.34,2.17,0.044,6,reviewed,nm,nm
2015-07-18T13:30:28.760Z,36.2648333,-89.3056667,3.96,2.62,md,47,103,0.01487,0.18,nm,nm60109371,2015-10-14T21:05:42.040Z,"10km W of Obion, Tennessee",earthquake,0.19,0.22,0.077,22,reviewed,nm,nm
2015-07-28T11:03:47.020Z,36.228,-89.4441667,10.81,2.35,md,29,42,0.01934,0.07,nm,nm60110861,2015-07-28T12:25:16.871Z,"5km SE of Ridgely, Tennessee",earthquake,0.17,0.34,0.089,16,reviewed,nm,nm
2015-07-28T18:49:39.650Z,36.1736667,-89.4613333,11.02,2.53,md,27,43,0.03301,0.03,nm,nm60010913,2015-10-22T20:05:11.040Z,"10km SSE of Ridgely, Tennessee",earthquake,0.29,0.57,0.085,16,reviewed,nm,nm
2015-08-01T15:39:36.440Z,36.4931667,-89.4625,10.71,2.54,md,39,31,0.07706,0.13,nm,nm60111221,2015-10-30T02:47:42.040Z,"11km SSE of New Madrid, Missouri",earthquake,0.21,0.36,0.168,25,reviewed,nm,nm
2015-08-07T12:34:04.880Z,36.8723333,-89.4211667,8.73,2.45,md,24,196,0.05161,0.02,nm,nm60011308,2015-11-06T18:06:21.040Z,"8km SW of Charleston, Missouri",earthquake,0.63,0.83,0.099,17,reviewed,nm,nm
2015-08-09T07:54:19.230Z,36.2851667,-89.5028333,8.44,2.1,md,25,46,0.02985,0.16,nm,nm60086322,2015-08-09T14:19:29.031Z,"2km NNW of Ridgely, Tennessee",earthquake,0.37,0.73,0.074,15,reviewed,nm,nm
2015-08-28T22:18:51.790Z,36.7335,-90.7783333,10.61,2.35,md,15,120,0.2836,0.26,nm,nm60088347,2015-08-31T14:28:33.959Z,"13km NNE of Doniphan, Missouri",earthquake,0.51,1.16,0.206,6,reviewed,nm,nm
2015-08-29T00:20:51.810Z,36.4531667,-91.9498333,3.7,2.44,md,13,69,0.5794,0.08,nm,nm60088357,2015-08-29T08:23:36.666Z,"14km NW of Salem, Arkansas",earthquake,0.23,1.71,0.016,6,reviewed,nm,nm
2015-08-31T15:29:24.430Z,36.0918333,-89.7741667,7.95,2.48,md,37,34,0.06485,0.14,nm,nm60088462,2015-12-01T00:36:06.040Z,"5km E of Steele, Missouri",earthquake,0.22,0.56,0.106,24,reviewed,nm,nm
2015-09-02T01:46:33.660Z,36.4963333,-89.5596667,9.4,2.95,md,51,26,0.0449,0.12,nm,nm60088632,2015-12-01T00:36:09.040Z,"10km SSW of New Madrid, Missouri",earthquake,0.15,0.3,0.097,51,reviewed,nm,nm
2015-09-05T22:23:25.610Z,38.432,-90.4913333,8.42,2.65,md,14,51,0.1821,0.19,nm,nm60089012,2015-12-05T01:40:30.040Z,"4km SE of High Ridge, Missouri",earthquake,0.52,1.72,0.065,6,reviewed,nm,nm
2015-09-09T18:28:13.080Z,36.091,-89.7605,10.93,2.06,md,25,37,0.05551,0.05,nm,nm60012608,2015-09-10T00:23:33.013Z,"6km E of Steele, Missouri",earthquake,0.28,0.51,0.055,11,reviewed,nm,nm
2015-09-21T04:42:51.610Z,36.2915,-89.5063333,8.47,2.11,md,33,35,0.03563,0.07,nm,nm60090432,2015-09-21T14:49:00.066Z,"3km NNW of Ridgely, Tennessee",earthquake,0.2,0.31,0.152,21,reviewed,nm,nm
2015-09-26T04:48:19.360Z,36.5365,-89.6175,9.06,2.03,md,35,40,0.04198,0.07,nm,nm60091022,2015-09-26T12:50:46.511Z,"6km S of Lilbourn, Missouri",earthquake,0.23,0.34,0.138,22,reviewed,nm,nm
2015-09-29T11:44:05.530Z,36.4515,-89.5331667,8.87,2.29,md,48,42,0.06291,0.17,nm,nm60091322,2015-09-29T19:46:41.948Z,"9km NW of Tiptonville, Tennessee",earthquake,0.32,0.53,0.118,23,reviewed,nm,nm
2015-09-30T01:09:46.810Z,36.8648333,-89.4421667,8.74,2.74,md,69,57,0.06556,0.16,nm,nm60091442,2015-12-28T23:08:50.040Z,"10km SW of Charleston, Missouri",earthquake,0.21,0.45,0.211,45,reviewed,nm,nm
2015-10-07T20:30:34.370Z,36.5421667,-89.6598333,6.93,2.15,md,22,64,0.01421,0.09,nm,nm60118361,2015-10-08T04:33:14.219Z,"6km SW of Lilbourn, Missouri",earthquake,0.3,0.46,0.143,14,reviewed,nm,nm
2015-10-16T20:26:07.650Z,36.7613333,-90.8578333,16.01,3.48,mw,53,74,0.3276,0.31,nm,nm60119406,2016-01-15T20:50:49.040Z,"15km N of Doniphan, Missouri",earthquake,0.44,0.6,,21,reviewed,nm,nm
2015-10-16T20:50:20.660Z,36.7511667,-90.8601667,15.74,3.2,mlg,26,72,0.3349,0.26,nm,nm60119416,2016-01-15T20:50:50.040Z,"14km NNW of Doniphan, Missouri",earthquake,0.6,0.51,,0,reviewed,nm,nm
2015-10-17T03:44:28.870Z,36.8698333,-89.4296667,9.03,2.33,md,19,133,0.05711,0.12,nm,nm60119491,2015-10-17T14:32:25.391Z,"9km SW of Charleston, Missouri",earthquake,0.48,0.79,0.101,12,reviewed,nm,nm
2015-10-17T06:53:32.370Z,37.2465,-90.895,1.61,2.26,md,28,59,0.2676,0.24,nm,nm60119501,2015-10-17T14:57:25.043Z,"20km WNW of Piedmont, Missouri",earthquake,0.3,1.56,0.115,10,reviewed,nm,nm
